,end_date,variable,value
191,2020-02-22,p_grn,13
192,2020-03-14,p_grn,12
193,2020-04-03,p_grn,13
194,2020-04-25,p_grn,12
195,2020-04-26,p_grn,11.5
196,2020-05-16,p_grn,10
197,2020-06-06,p_grn,12
198,2020-06-08,p_grn,9
199,2020-06-15,p_grn,9
200,2020-06-22,p_grn,10
201,2020-06-29,p_grn,9
202,2020-07-13,p_grn,10
203,2020-07-18,p_grn,10
204,2020-07-19,p_grn,11
205,2020-07-21,p_grn,10.5
206,2020-07-26,p_grn,9
207,2020-07-27,p_grn,11
208,2020-08-08,p_grn,11
209,2020-08-10,p_grn,9
210,2020-08-16,p_grn,11
211,2020-08-24,p_grn,9
212,2020-08-29,p_grn,11
213,2020-09-07,p_grn,10
214,2020-09-19,p_grn,12
215,2020-09-21,p_grn,10
216,2020-10-05,p_grn,9
217,2020-10-10,p_grn,11
218,2020-10-12,p_grn,9
219,2020-10-19,p_grn,9
220,2020-11-02,p_grn,9
221,2020-11-07,p_grn,11
222,2020-11-16,p_grn,9
223,2020-11-22,p_grn,12
224,2020-11-28,p_grn,11
225,2020-11-30,p_grn,8
226,2020-12-14,p_grn,8
227,2021-01-18,p_grn,10
228,2021-01-30,p_grn,10
229,2021-02-01,p_grn,10
230,2021-02-14,p_grn,13
231,2021-02-15,p_grn,8
232,2021-02-20,p_grn,10
233,2021-03-01,p_grn,9
234,2021-03-13,p_grn,10
235,2021-03-14,p_grn,12.5
236,2021-03-15,p_grn,9
237,2021-03-27,p_grn,11
238,2021-03-29,p_grn,8
239,2021-04-12,p_grn,10
240,2021-04-16,p_grn,12
241,2021-04-24,p_grn,10
242,2021-04-26,p_grn,10
243,2021-05-10,p_grn,9
244,2021-05-15,p_grn,12
245,2021-05-16,p_grn,12
246,2021-05-24,p_grn,10
247,2021-06-05,p_grn,11
248,2021-06-06,p_grn,11.5
249,2021-06-07,p_grn,10
250,2021-06-13,p_grn,10
251,2021-06-20,p_grn,12
252,2021-06-21,p_grn,10
253,2021-06-26,p_grn,11
254,2021-07-05,p_grn,8
255,2021-07-17,p_grn,10
256,2021-07-17,p_grn,12
257,2021-07-18,p_grn,11.5
258,2021-07-19,p_grn,10
259,2021-08-01,p_grn,12.5
260,2021-08-07,p_grn,11
261,2021-08-15,p_grn,12.5
262,2021-08-21,p_grn,12
263,2021-08-28,p_grn,10
264,2021-08-29,p_grn,11.5
265,2021-09-12,p_grn,13
266,2021-09-18,p_grn,10
267,2021-09-26,p_grn,12.5
268,2021-10-02,p_grn,11
269,2021-10-10,p_grn,11.5
270,2019-07-28,p_onp,3
271,2019-08-18,p_onp,4
272,2019-09-07,p_onp,5
273,2019-09-29,p_onp,6
274,2019-10-20,p_onp,6
275,2019-11-10,p_onp,7
276,2019-11-23,p_onp,5
277,2019-12-08,p_onp,5
278,2020-01-11,p_onp,4
279,2020-02-01,p_onp,4
280,2020-02-03,p_onp,- 
281,2020-02-22,p_onp,4
282,2020-03-14,p_onp,4
283,2020-04-03,p_onp,5
284,2020-04-25,p_onp,4
285,2020-04-26,p_onp,3
286,2020-05-16,p_onp,3
287,2020-06-06,p_onp,4
288,2020-06-08,p_onp,4
289,2020-06-15,p_onp,5
290,2020-06-22,p_onp,5
291,2020-06-29,p_onp,4
292,2020-07-13,p_onp,4
293,2020-07-18,p_onp,4
294,2020-07-19,p_onp,2.5
295,2020-07-21,p_onp,4
296,2020-07-26,p_onp,4
297,2020-07-27,p_onp,3
298,2020-08-08,p_onp,4
299,2020-08-10,p_onp,4
300,2020-08-16,p_onp,3
301,2020-08-24,p_onp,4
302,2020-08-29,p_onp,3
303,2020-09-07,p_onp,3
304,2020-09-19,p_onp,3
305,2020-09-21,p_onp,4
306,2020-10-05,p_onp,5
307,2020-10-10,p_onp,3
308,2020-10-12,p_onp,3
309,2020-10-19,p_onp,3
310,2020-11-02,p_onp,3
311,2020-11-07,p_onp,3
312,2020-11-16,p_onp,4
313,2020-11-22,p_onp,4
314,2020-11-28,p_onp,2
315,2020-11-30,p_onp,4
316,2020-12-14,p_onp,4
317,2021-01-18,p_onp,3
318,2021-01-30,p_onp,3
319,2021-02-01,p_onp,3
320,2021-02-14,p_onp,3.5
321,2021-02-15,p_onp,4
322,2021-02-20,p_onp,3
323,2021-03-01,p_onp,4
324,2021-03-13,p_onp,3
325,2021-03-14,p_onp,2.5
326,2021-03-15,p_onp,3
327,2021-03-27,p_onp,2
328,2021-03-29,p_onp,3
329,2021-04-12,p_onp,3
330,2021-04-16,p_onp,6
331,2021-04-24,p_onp,3
332,2021-04-26,p_onp,4
333,2021-05-10,p_onp,3
334,2021-05-15,p_onp,2
335,2021-05-16,p_onp,2
336,2021-05-24,p_onp,3
337,2021-06-05,p_onp,3
338,2021-06-06,p_onp,3
339,2021-06-07,p_onp,4
340,2021-06-13,p_onp,3
341,2021-06-20,p_onp,3.5
342,2021-06-21,p_onp,4
343,2021-06-26,p_onp,3
344,2021-07-05,p_onp,4
345,2021-07-17,p_onp,3
346,2021-07-17,p_onp,4
347,2021-07-18,p_onp,3
348,2021-07-19,p_onp,4
349,2021-08-01,p_onp,3
350,2021-08-07,p_onp,3
351,2021-08-15,p_onp,3.5
352,2021-08-21,p_onp,2
353,2021-08-28,p_onp,3
354,2021-08-29,p_onp,3
355,2021-09-12,p_onp,3
356,2021-09-18,p_onp,3
357,2021-09-26,p_onp,3.5
358,2021-10-02,p_onp,2
359,2021-10-10,p_onp,3
360,2019-07-28,p_other,9
361,2019-08-18,p_other,9
362,2019-09-07,p_other,5
363,2019-09-29,p_other,6
364,2019-10-20,p_other,6
365,2019-11-10,p_other,6
366,2019-11-23,p_other,9
367,2019-12-08,p_other,9
368,2020-01-11,p_other,8
369,2020-02-01,p_other,10
370,2020-02-03,p_other,10.5
371,2020-02-22,p_other,11
372,2020-03-14,p_other,8
373,2020-04-03,p_other,6
374,2020-04-25,p_other,7
375,2020-04-26,p_other,9
376,2020-05-16,p_other,9
377,2020-06-06,p_other,8
378,2020-06-08,p_other,6
379,2020-06-15,p_other,7
380,2020-06-22,p_other,6
381,2020-06-29,p_other,6
382,2020-07-13,p_other,6
383,2020-07-18,p_other,8
384,2020-07-19,p_other,9.5
385,2020-07-21,p_other,8.5
386,2020-07-26,p_other,6
387,2020-07-27,p_other,9
388,2020-08-08,p_other,9
389,2020-08-10,p_other,5
390,2020-08-16,p_other,7.5
391,2020-08-24,p_other,6
392,2020-08-29,p_other,9
393,2020-09-07,p_other,9
394,2020-09-19,p_other,8
395,2020-09-21,p_other,5
396,2020-10-05,p_other,6
397,2020-10-10,p_other,8
398,2020-10-12,p_other,5
399,2020-10-19,p_other,7
400,2020-11-02,p_other,5
401,2020-11-07,p_other,8
402,2020-11-16,p_other,6
403,2020-11-22,p_other,8
404,2020-11-28,p_other,8
405,2020-11-30,p_other,6
406,2020-12-14,p_other,7
407,2021-01-18,p_other,7
408,2021-01-30,p_other,9
409,2021-02-01,p_other,7
410,2021-02-14,p_other,9
411,2021-02-15,p_other,7
412,2021-02-20,p_other,8
413,2021-03-01,p_other,8
414,2021-03-13,p_other,9
415,2021-03-14,p_other,9.5
416,2021-03-15,p_other,8
417,2021-03-27,p_other,9
418,2021-03-29,p_other,7
419,2021-04-12,p_other,7
420,2021-04-16,p_other,11
421,2021-04-24,p_other,8
422,2021-04-26,p_other,6
423,2021-05-10,p_other,6
424,2021-05-15,p_other,9
425,2021-05-16,p_other,13
426,2021-05-24,p_other,6
427,2021-06-05,p_other,9
428,2021-06-06,p_other,10
429,2021-06-07,p_other,7
430,2021-06-13,p_other,12
431,2021-06-20,p_other,8.5
432,2021-06-21,p_other,5
433,2021-06-26,p_other,8
434,2021-07-05,p_other,5
435,2021-07-17,p_other,9
436,2021-07-17,p_other,12
437,2021-07-18,p_other,9.5
438,2021-07-19,p_other,6
439,2021-08-01,p_other,10.5
440,2021-08-07,p_other,8
441,2021-08-15,p_other,9
442,2021-08-21,p_other,14
443,2021-08-28,p_other,11
444,2021-08-29,p_other,9.5
445,2021-09-12,p_other,10
446,2021-09-18,p_other,12
447,2021-09-26,p_other,12
448,2021-10-02,p_other,13
449,2021-10-10,p_other,12
